Time,X_o,Y_o,Z
11619.0666666667,-413106.953725567,4770514.35975929,0.747457264380144
11628.9133333333,-413068.366569235,4770556.07553515,0.738249810026496
11638.76,-413029.780109963,4770597.79084343,0.751279343215714
11648.6066666667,-412991.194347765,4770639.50568411,0.742188015019829
11658.4533333333,-412952.609282653,4770681.2200572,0.751928407508738
11668.3,-412914.024914642,4770722.93396268,0.751546397897315
11678.1466666667,-412875.441243745,4770764.64740056,0.741481460915337
11687.9933333333,-412836.858269976,4770806.36037084,0.757071922434406
11697.84,-412798.275993349,4770848.0728735,0.743939761397851
11707.6866666667,-412759.694413877,4770889.78490854,0.732517958830478
11717.5333333333,-412721.113531574,4770931.49647596,0.742769050736651
11727.38,-412682.533346454,4770973.20757576,0.733411349885614
11737.2266666667,-412643.95385853,4771014.91820792,0.738955010505202
11747.0733333333,-412605.375067817,4771056.62837246,0.73395474452873
11756.92,-412566.796974328,4771098.33806935,0.738492320639754
11766.7666666667,-412528.219578075,4771140.0472986,0.750350745373506
11776.6133333333,-412489.642879075,4771181.75606021,0.750343073955323
11786.46,-412451.066877339,4771223.46435416,0.744972678664659
11796.3066666667,-412412.491572882,4771265.17218046,0.738325325860699
11806.1533333333,-412373.916965717,4771306.8795391,0.72604423941483
11816,-412331.480977046,4771352.40322375,0.733003976710436
11825.8466666667,-412285.302262725,4771401.62604754,0.731632775344501
11835.6933333333,-412239.124535916,4771450.84821989,0.737076081880635
11845.54,-412192.947796643,4771500.0697408,0.730778448673786
11855.3866666667,-412146.772044928,4771549.29061026,0.73532311037349
11865.2333333333,-412100.597280795,4771598.51082827,0.743887210689834
11875.08,-412054.423504267,4771647.73039481,0.749351480164547
11884.9266666667,-412008.250715366,4771696.94930988,0.736635423522667
11894.7733333333,-411962.078914116,4771746.16757348,0.719894642860168
11904.62,-411915.90810054,4771795.38518559,0.719470332133971
11914.4666666667,-411869.73827466,4771844.60214621,0.727724245274437
11924.3133333333,-411823.5694365,4771893.81845533,0.735383968775462
11934.16,-411777.223826278,4771943.18827701,0.734359542486066
11944.0066666667,-411730.812510859,4771992.61528973,0.732469718487558
11953.8533333333,-411684.402192891,4772042.0416453,0.716657737657054
11963.7,-411637.992872395,4772091.46734373,0.715807707123128
11973.5466666667,-411591.584549395,4772140.89238499,0.739345522767378
11983.3933333333,-411545.177223915,4772190.31676909,0.727162781421076
11993.24,-411498.770895977,4772239.74049602,0.72558759221493
12003.0866666667,-411452.365565606,4772289.16356577,0.713002291071512
12012.9333333333,-411405.961232825,4772338.58597833,0.732649052575127
12022.78,-411359.557897656,4772388.0077337,0.725623714722786
12032.6266666667,-411313.155560124,4772437.42883187,0.723165385005208
12042.4733333333,-411257.931595637,4772475.07595362,0.737629844672648
12052.32,-411195.658974972,4772503.31557928,0.718591729738463
12062.1666666667,-411133.387157748,4772531.55499035,0.712238108635432
